stock,option type,strike price,expiration date,days to expiration,current price,dividend,annualized volatility,open interest,last option price,10 branch binomial equation,150 branch binomial equation,option valuation,Days Til ER,StrikeBLow,ExAfterEarnings,premium plus,mean diff,actual spread
UBER,CALL,40.0,2022-03-18,19,34.98,0,0.4711105265502069,52764,0.43,0.190671,0.215929,0.50216,na,N,na,0.0107,0.5272093023255814,-4.7619
UBER,CALL,42.5,2022-03-18,19,34.98,0,0.4711105265502069,28921,0.19,0.0533,0.060437,0.318091,na,N,na,0.0045,0.700692105263158,-11.1111
UBER,CALL,45.0,2022-03-18,19,34.98,0,0.4711105265502069,44182,0.09,0.011976,0.014607,0.162297,na,N,na,0.002,0.8523166666666667,-12.5
UBER,CALL,38.0,2022-03-25,26,34.98,0,0.4711105265502069,1002,1.03,0.704077,0.734791,0.713389,na,N,na,0.0271,0.3015203883495146,-10.2041
UBER,CALL,40.0,2022-03-25,26,34.98,0,0.4711105265502069,1691,0.57,0.377809,0.366071,0.662822,na,N,na,0.0142,0.34747368421052627,-19.2308
UBER,CALL,35.0,2022-04-14,46,34.98,0,0.4711105265502069,35224,2.8,2.381473,2.433126,0.868974,na,N,na,0.08,0.14025017857142846,-2.5362
UBER,CALL,37.5,2022-04-14,46,34.98,0,0.4711105265502069,6642,1.74,1.486051,1.445816,0.854052,na,N,na,0.0464,0.15750948275862067,-3.5088
UBER,CALL,40.0,2022-04-14,46,34.98,0,0.4711105265502069,12783,1.04,0.811974,0.799789,0.780744,na,N,na,0.026,0.22511394230769236,-4.9505
UBER,CALL,42.5,2022-04-14,46,34.98,0,0.4711105265502069,4765,0.56,0.411867,0.418997,0.748209,na,N,na,0.0132,0.2581571428571429,-5.4545
UBER,CALL,45.0,2022-04-14,46,34.98,0,0.4711105265502069,9510,0.31,0.207863,0.208715,0.673273,na,N,na,0.0069,0.3281,-10.3448
UBER,CALL,47.5,2022-04-14,46,34.98,0,0.4711105265502069,13460,0.17,0.083344,0.098837,0.581394,na,N,na,0.0036,0.4641735294117648,-12.5
UBER,PUT,34.0,2022-03-11,12,34.98,0,0.4711105265502069,1006,1.16,0.755971,0.726641,0.651699,na,N,na,0.0341,0.36094310344827585,-5.3097
UBER,PUT,35.0,2022-03-11,12,34.98,0,0.4711105265502069,13640,1.6,1.150476,1.172072,0.732545,na,N,na,0.0457,0.27420375,-4.4872
UBER,PUT,37.0,2022-03-11,12,34.98,0,0.4711105265502069,13114,2.8,2.435618,2.450117,0.875042,na,N,na,0.0757,0.1275473214285714,-3.6364
UBER,PUT,38.0,2022-03-11,12,34.98,0,0.4711105265502069,1702,3.53,3.269026,3.251812,0.92607,na,N,na,0.0929,0.0763685552407931,-4.3478
UBER,PUT,39.0,2022-03-11,12,34.98,0,0.4711105265502069,1517,4.35,4.117285,4.130812,0.949612,na,N,na,0.1115,0.05194287356321836,-2.3256
UBER,PUT,40.0,2022-03-11,12,34.98,0,0.4711105265502069,14548,5.2,5.066482,5.063211,0.974323,na,N,na,0.13,0.02599105769230776,-3.9216
UBER,PUT,27.5,2022-03-18,19,34.98,0,0.4711105265502069,5865,0.2,0.011617,0.013361,0.066807,na,Y,na,0.0073,0.937555,-5.2632
UBER,PUT,30.0,2022-03-18,19,34.98,0,0.4711105265502069,18689,0.45,0.108476,0.112821,0.250713,na,N,na,0.015,0.7541144444444445,-6.8182
UBER,PUT,30.5,2022-03-18,19,34.98,0,0.4711105265502069,1965,0.54,0.137512,0.159127,0.29468,na,N,na,0.0177,0.7253342592592593,-5.7692
UBER,PUT,31.0,2022-03-18,19,34.98,0,0.4711105265502069,2162,0.62,0.223521,0.219157,0.360518,na,N,na,0.02,0.6430016129032259,-6.6667
UBER,PUT,32.0,2022-03-18,19,34.98,0,0.4711105265502069,1500,0.85,0.402046,0.391102,0.472995,na,N,na,0.0266,0.5334423529411765,-4.8193
UBER,PUT,32.5,2022-03-18,19,34.98,0,0.4711105265502069,11434,0.99,0.491413,0.509056,0.514198,na,N,na,0.0305,0.4947126262626263,-5.2083
UBER,PUT,35.0,2022-03-18,19,34.98,0,0.4711105265502069,39086,1.96,1.435978,1.462604,0.746227,na,N,na,0.056,0.2605658163265306,-3.6458
UBER,PUT,37.5,2022-03-18,19,34.98,0,0.4711105265502069,32554,3.5,3.041891,3.062253,0.874929,na,N,na,0.0933,0.12797942857142855,-2.8986
UBER,PUT,40.0,2022-03-18,19,34.98,0,0.4711105265502069,29932,5.45,5.142625,5.160065,0.946801,na,N,na,0.1363,0.05479908256880736,-1.8519
UBER,PUT,42.5,2022-03-18,19,34.98,0,0.4711105265502069,10640,7.7,7.527841,7.531592,0.978129,na,N,na,0.1812,0.02211474025974032,-1.3072
UBER,PUT,45.0,2022-03-18,19,34.98,0,0.4711105265502069,22183,10.07,10.02,10.02,0.995035,na,N,na,0.2238,0.0049652432969216195,-1.5
UBER,PUT,50.0,2022-03-18,19,34.98,0,0.4711105265502069,1105,15.05,15.02,15.02,0.998007,na,N,na,0.301,0.00199335548172765,-1.3378
UBER,PUT,31.0,2022-03-25,26,34.98,0,0.4711105265502069,3778,0.82,0.369582,0.349925,0.450709,na,N,na,0.0265,0.5612762195121951,-10.2564
UBER,PUT,25.0,2022-04-14,46,34.98,0,0.4711105265502069,2727,0.29,0.027401,0.036329,0.125272,na,Y,na,0.0116,0.8901206896551724,-11.1111
UBER,PUT,27.5,2022-04-14,46,34.98,0,0.4711105265502069,2593,0.54,0.15352,0.158493,0.293506,na,Y,na,0.0196,0.7110990740740741,-7.6923
UBER,PUT,30.0,2022-04-14,46,34.98,0,0.4711105265502069,14475,0.99,0.511032,0.488457,0.516193,na,N,na,0.033,0.4952075757575758,-4.1237
UBER,PUT,32.5,2022-04-14,46,34.98,0,0.4711105265502069,7289,1.73,1.189256,1.152373,0.687431,na,N,na,0.0532,0.32322861271676295,-4.142
UBER,PUT,35.0,2022-04-14,46,34.98,0,0.4711105265502069,29707,2.78,2.190608,2.229486,0.801974,na,N,na,0.0794,0.20501906474820134,-2.1818
UBER,PUT,37.5,2022-04-14,46,34.98,0,0.4711105265502069,5553,4.22,3.783369,3.741961,0.896533,na,N,na,0.1125,0.10837322274881513,-3.6145
UBER,PUT,40.0,2022-04-14,46,34.98,0,0.4711105265502069,1749,6.0,5.631344,5.607277,0.938557,na,N,na,0.15,0.06344824999999998,-1.6807
UBER,PUT,42.5,2022-04-14,46,34.98,0,0.4711105265502069,1326,8.05,7.745629,7.75015,0.962752,na,N,na,0.1894,0.03752925465838519,-2.5157
UBER,PUT,45.0,2022-04-14,46,34.98,0,0.4711105265502069,1301,10.27,10.084236,10.077343,0.981912,na,N,na,0.2282,0.01842361246348577,-1.4706
UBS,CALL,20.0,2022-03-18,19,18.85,0.0199,0.24301919885202952,1026,0.23,0.088907,0.086948,0.386552,45,N,N,0.0115,0.6177065217391304,-25.0
UCTT,PUT,50.0,2022-03-18,19,47.66,0,0.6073485736006561,1710,3.95,4.012411,3.947044,1.0158,58,N,N,0.079,0.008274303797468376,-7.8947
UCTT,PUT,55.0,2022-03-18,19,47.66,0,0.6073485736006561,1812,7.9,7.826547,7.798549,0.990702,58,N,N,0.1436,0.011069873417721558,-7.8947
UL,CALL,52.5,2022-03-18,19,50.55,0.0377,0.2579576534108995,2463,0.4,0.496717,0.514764,1.28691,na,N,na,0.0076,0.2643512499999999,-28.5714
UL,PUT,50.0,2022-03-18,19,50.55,0.0377,0.2579576534108995,2192,0.93,0.883441,0.870792,0.949936,na,N,na,0.0186,0.056863978494623685,-17.6471
UL,PUT,52.5,2022-03-18,19,50.55,0.0377,0.2579576534108995,1834,2.35,2.334195,2.342331,0.996737,na,N,na,0.0448,0.004994468085106429,-8.8889
ULCC,CALL,15.0,2022-03-18,19,13.01,0,0.4320250395376341,5422,0.18,0.047105,0.048536,0.269646,na,N,na,0.012,0.7343305555555556,-33.3333
ULCC,CALL,12.5,2022-04-14,46,13.01,0,0.4320250395376341,1056,1.2,1.128015,1.112325,0.940012,na,N,na,0.096,0.06652499999999997,-18.1818
UMC,CALL,10.0,2022-03-18,19,9.42,0.0297,0.43982288614183424,2044,0.13,0.165944,0.173167,1.332055,144,N,N,0.013,0.30427307692307687,-50.0
UMC,CALL,10.0,2022-04-14,46,9.42,0.0297,0.43982288614183424,9259,0.28,0.392254,0.381541,1.400906,144,N,N,0.028,0.3817767857142856,-20.0
UMC,PUT,15.0,2022-03-18,19,9.42,0.0297,0.43982288614183424,11523,5.65,5.58,5.58,0.987611,144,N,N,0.3767,0.012389380530973501,-5.4545
UMC,PUT,10.0,2022-04-14,46,9.42,0.0297,0.43982288614183424,78089,0.9,0.912546,0.901499,1.01394,144,N,N,0.09,0.0078027777777777635,-11.7647
UNFI,CALL,35.0,2022-03-18,19,40.42,0,0.5557921504254426,1187,6.5,5.812632,5.809057,0.894251,9,N,Y,0.1857,0.10602392307692309,-13.1148
UNH,CALL,490.0,2022-03-18,19,475.75,0.0117999995,0.1962446438873648,1388,4.97,3.531202,3.664763,0.737377,45,N,N,0.0101,0.27605985915492953,-48.75
UNH,CALL,500.0,2022-03-18,19,475.75,0.0117999995,0.1962446438873648,1547,2.13,1.670623,1.656296,0.78433,45,N,N,0.0043,0.21903309859154926,-42.8571
UNH,PUT,380.0,2022-03-18,19,475.75,0.0117999995,0.1962446438873648,1670,0.49,0,0.0,1e-06,45,N,N,0.0013,1.0,-62.1622
UNH,PUT,390.0,2022-03-18,19,475.75,0.0117999995,0.1962446438873648,1462,0.83,0,1e-05,1.2e-05,45,N,N,0.0021,0.9999939759036146,-245.9459
UNH,PUT,400.0,2022-03-18,19,475.75,0.0117999995,0.1962446438873648,2676,0.67,0,0.000163,0.000244,45,N,N,0.0017,0.9998783582089553,-203.0303
UNH,PUT,430.0,2022-03-18,19,475.75,0.0117999995,0.1962446438873648,2116,2.55,0.060519,0.068924,0.027029,45,N,N,0.0059,0.9746190196078431,-42.8571
UNH,PUT,450.0,2022-04-14,46,475.75,0.0117999995,0.1962446438873648,1166,11.43,3.302594,3.293932,0.288941,45,N,Y,0.0254,0.7114380577427822,-14.554
UNH,PUT,460.0,2022-04-14,46,475.75,0.0117999995,0.1962446438873648,1111,14.02,5.939365,5.740186,0.423635,45,N,Y,0.0305,0.5834682239657633,-8.5502
UNIT,CALL,12.0,2022-03-18,19,12.75,0.0456,0.3045064876071636,2163,1.1,0.870917,0.868187,0.791743,1,N,Y,0.0917,0.20949818181818183,-44.4444
UNIT,CALL,14.0,2022-03-18,19,12.75,0.0456,0.3045064876071636,2707,0.2,0.038835,0.041807,0.209036,1,N,Y,0.0143,0.7983950000000001,-66.6667
UNIT,CALL,12.0,2022-04-14,46,12.75,0.0456,0.3045064876071636,1169,1.15,1.05215,1.048294,0.914913,1,N,Y,0.0958,0.0867634782608695,-9.0909
UNIT,CALL,15.0,2022-04-14,46,12.75,0.0456,0.3045064876071636,6471,0.32,0.050026,0.050047,0.156396,1,N,Y,0.0213,0.8436359375000001,-16.6667
UNM,CALL,27.5,2022-03-18,19,28.52,0.044,0.3527153764518172,2363,1.65,1.567774,1.553053,0.950166,na,N,na,0.06,0.05429484848484843,-12.9032
UNM,CALL,30.0,2022-03-18,19,28.52,0.044,0.3527153764518172,11659,0.45,0.382986,0.399476,0.887725,na,N,na,0.015,0.1305977777777778,-25.0
UNM,CALL,32.5,2022-03-18,19,28.52,0.044,0.3527153764518172,7295,0.1,0.058812,0.05793,0.588122,na,N,na,0.0031,0.41629,-200.0
UNM,PUT,25.0,2022-03-18,19,28.52,0.044,0.3527153764518172,2193,0.18,0.043292,0.041832,0.240513,na,N,na,0.0072,0.7635444444444445,-33.3333
UNP,CALL,250.0,2022-03-11,12,246.41,0.0195,0.1929077986467185,4226,3.09,2.171913,2.119124,0.702884,52,N,N,0.0124,0.3056574433656958,-10.9215
UNP,CALL,240.0,2022-03-18,19,246.41,0.0195,0.1929077986467185,1331,10.18,8.688363,8.723748,0.85695,52,N,N,0.0424,0.14478826129666003,-3.5
UNP,CALL,250.0,2022-03-18,19,246.41,0.0195,0.1929077986467185,5218,4.25,3.162269,3.063893,0.744063,52,N,N,0.017,0.2675103529411764,-7.3171
UNP,CALL,255.0,2022-03-18,19,246.41,0.0195,0.1929077986467185,1498,2.29,1.555675,1.534861,0.679334,52,N,N,0.009,0.325210480349345,-14.0187
UNP,CALL,260.0,2022-03-18,19,246.41,0.0195,0.1929077986467185,4786,1.14,0.610572,0.685515,0.601329,52,N,N,0.0044,0.4315407894736842,-13.0841
UNP,CALL,265.0,2022-03-18,19,246.41,0.0195,0.1929077986467185,2989,0.49,0.267062,0.267587,0.546096,52,N,N,0.0018,0.4544397959183673,-27.907
UNP,CALL,270.0,2022-03-18,19,246.41,0.0195,0.1929077986467185,1357,0.21,0.074696,0.091575,0.436073,52,N,N,0.0008,0.6041166666666666,-325.0
UNP,PUT,250.0,2022-03-11,12,246.41,0.0195,0.1929077986467185,4039,6.57,5.369968,5.316595,0.817347,52,N,N,0.0263,0.18671514459665145,-7.0866
UNP,PUT,210.0,2022-03-18,19,246.41,0.0195,0.1929077986467185,1719,0.4,0,0.000231,0.000578,52,N,N,0.0019,0.99971125,-58.0645
UNP,PUT,215.0,2022-03-18,19,246.41,0.0195,0.1929077986467185,3539,0.59,0.000652,0.002035,0.00345,52,N,N,0.0027,0.9977228813559321,-12.7273
UNP,PUT,220.0,2022-03-18,19,246.41,0.0195,0.1929077986467185,2845,0.78,0.004593,0.01298,0.016641,52,N,N,0.0035,0.9887352564102564,-21.1268
UNP,PUT,225.0,2022-03-18,19,246.41,0.0195,0.1929077986467185,2999,1.14,0.047932,0.061704,0.054126,52,N,N,0.0051,0.9519140350877192,-17.1429
UNP,PUT,230.0,2022-03-18,19,246.41,0.0195,0.1929077986467185,1337,1.66,0.231626,0.228001,0.139534,52,N,N,0.0072,0.8615581325301204,-9.4937
UNP,PUT,235.0,2022-03-18,19,246.41,0.0195,0.1929077986467185,1723,2.46,0.70892,0.674931,0.288179,52,N,N,0.0105,0.7187294715447154,-8.0508
UNP,PUT,237.5,2022-03-18,19,246.41,0.0195,0.1929077986467185,2023,3.0,1.096057,1.069528,0.365352,52,N,N,0.0126,0.6390691666666667,-7.2664
UNP,PUT,240.0,2022-03-18,19,246.41,0.0195,0.1929077986467185,1268,3.65,1.622015,1.643771,0.450348,52,N,N,0.0152,0.5526320547945206,-5.6338
UNP,PUT,247.5,2022-03-18,19,246.41,0.0195,0.1929077986467185,2100,6.38,4.63309,4.587118,0.72619,52,N,N,0.0258,0.2774131661442006,-5.6452
UNP,PUT,250.0,2022-03-18,19,246.41,0.0195,0.1929077986467185,1397,7.68,6.128853,6.028166,0.798028,52,N,N,0.0307,0.20852740885416662,-4.6667
UPS,CALL,200.0,2022-03-18,19,209.95,0.0188,0.27198828925433843,1871,12.23,11.976861,11.975847,0.979302,57,N,N,0.0612,0.020739656582175036,-2.9046
UPS,CALL,210.0,2022-03-18,19,209.95,0.0188,0.27198828925433843,8639,5.43,5.372624,5.468492,1.007089,57,N,N,0.0259,0.008827624309392292,-4.717
UPS,CALL,220.0,2022-03-18,19,209.95,0.0188,0.27198828925433843,8035,1.65,1.880937,1.88178,1.140473,57,N,N,0.0075,0.14021727272727283,-11.5385
UPS,CALL,230.0,2022-03-18,19,209.95,0.0188,0.27198828925433843,4064,0.4,0.465751,0.469931,1.174828,57,N,N,0.0017,0.16960249999999996,-16.2162
UPS,CALL,240.0,2022-03-18,19,209.95,0.0188,0.27198828925433843,3827,0.14,0.073184,0.086531,0.618078,57,N,N,0.0006,0.4295892857142858,-45.4545
UPS,CALL,250.0,2022-03-18,19,209.95,0.0188,0.27198828925433843,3062,0.06,0.005608,0.01161,0.193507,57,N,N,0.0002,0.8565166666666666,-400.0
UPS,CALL,200.0,2022-04-14,46,209.95,0.0188,0.27198828925433843,1118,14.5,14.881728,14.788933,1.026326,57,N,N,0.0725,0.023126241379310374,-2.7972
UPS,CALL,210.0,2022-04-14,46,209.95,0.0188,0.27198828925433843,1369,8.05,8.643613,8.778315,1.090474,57,N,N,0.0383,0.08210732919254646,-5.0955
UPS,CALL,220.0,2022-04-14,46,209.95,0.0188,0.27198828925433843,1876,3.73,4.713052,4.670564,1.263553,57,N,N,0.017,0.2578573726541555,-6.9444
UPS,CALL,230.0,2022-04-14,46,209.95,0.0188,0.27198828925433843,2485,1.46,2.324758,2.221463,1.5923,57,N,N,0.0063,0.5569250000000001,-10.0719
UPS,CALL,240.0,2022-04-14,46,209.95,0.0188,0.27198828925433843,1807,0.54,0.902703,0.955322,1.769115,57,N,N,0.0023,0.7203935185185184,-22.449
UPS,CALL,250.0,2022-04-14,46,209.95,0.0188,0.27198828925433843,1220,0.26,0.304496,0.365413,1.405433,57,N,N,0.001,0.2882865384615384,-83.3333
UPS,CALL,260.0,2022-04-14,46,209.95,0.0188,0.27198828925433843,1174,0.15,0.108558,0.127419,0.849462,57,N,N,0.0006,0.21340999999999996,-550.0
UPS,PUT,180.0,2022-03-18,19,209.95,0.0188,0.27198828925433843,2656,0.47,0.013412,0.021541,0.045831,57,N,N,0.0026,0.9628159574468085,-26.8293
UPS,PUT,185.0,2022-03-18,19,209.95,0.0188,0.27198828925433843,2180,0.68,0.062836,0.082251,0.120958,57,N,N,0.0037,0.8933183823529413,-17.7419
UPS,PUT,190.0,2022-03-18,19,209.95,0.0188,0.27198828925433843,2359,1.1,0.260184,0.252951,0.236531,57,N,N,0.0058,0.7667568181818183,-34.0426
UPS,PUT,200.0,2022-03-18,19,209.95,0.0188,0.27198828925433843,1633,2.39,1.462245,1.46314,0.612193,57,N,N,0.012,0.387994769874477,-7.8261
UPS,PUT,210.0,2022-03-18,19,209.95,0.0188,0.27198828925433843,2745,5.53,4.893858,4.960278,0.896976,57,N,N,0.0263,0.10902929475587711,-8.4906
UPS,PUT,220.0,2022-03-18,19,209.95,0.0188,0.27198828925433843,2919,11.77,11.464977,11.433999,0.974085,57,N,N,0.0535,0.027231265930331344,-3.0172
UPST,CALL,115.0,2022-03-18,19,135.88,0,1.2255104485321389,1457,25.6,26.813266,27.012612,1.05518,16,N,Y,0.2226,0.051286679687499934,-2.3715
UPST,CALL,150.0,2022-03-18,19,135.88,0,1.2255104485321389,1526,7.4,10.295267,9.943618,1.391252,16,N,Y,0.0493,0.3674922297297298,-5.5556
UPST,CALL,160.0,2022-03-18,19,135.88,0,1.2255104485321389,1294,4.9,7.027535,7.222097,1.473897,16,N,Y,0.0306,0.454044081632653,-8.5106
UPST,CALL,200.0,2022-03-18,19,135.88,0,1.2255104485321389,1794,0.92,1.661494,1.785277,1.940518,16,N,Y,0.0046,0.8732451086956521,-19.0476
UPST,CALL,140.0,2022-04-14,46,135.88,0,1.2255104485321389,1084,17.45,21.982123,22.162665,1.270067,16,N,Y,0.1246,0.2648936389684815,-2.907
UPST,CALL,175.0,2022-04-14,46,135.88,0,1.2255104485321389,1677,6.73,11.501815,11.803462,1.753858,16,N,Y,0.0385,0.7314470282317979,-20.4918
UPST,CALL,200.0,2022-04-14,46,135.88,0,1.2255104485321389,1050,3.8,7.719567,7.460195,2.031465,16,N,Y,0.019,0.9973371052631579,-14.0845
UPST,CALL,220.0,2022-04-14,46,135.88,0,1.2255104485321389,1009,2.32,5.244446,5.148571,2.260537,16,N,Y,0.0105,1.239874353448276,-18.8679
UPST,CALL,300.0,2022-04-14,46,135.88,0,1.2255104485321389,1066,0.5,1.036259,1.199896,2.399793,16,N,Y,0.0017,1.2361550000000001,-20.0
UPST,PUT,65.0,2022-03-18,19,135.88,0,1.2255104485321389,1230,0.14,0.01291,0.031502,0.225017,16,N,Y,0.0022,0.8413857142857143,-733.3333
UPST,PUT,80.0,2022-03-18,19,135.88,0,1.2255104485321389,1221,0.5,0.213339,0.314902,0.629804,16,N,Y,0.0063,0.471759,-43.9024
UPST,PUT,90.0,2022-03-18,19,135.88,0,1.2255104485321389,1442,0.98,0.917616,0.922984,0.94182,16,N,Y,0.0109,0.06091836734693875,-17.7778
UPST,PUT,100.0,2022-03-18,19,135.88,0,1.2255104485321389,1335,1.86,2.253505,2.195052,1.211562,16,N,Y,0.0186,0.19584865591397846,-11.3636
UPST,PUT,110.0,2022-03-18,19,135.88,0,1.2255104485321389,1886,3.5,4.323274,4.347868,1.242248,16,N,Y,0.0318,0.23873457142857138,-8.9552
URBN,CALL,32.0,2022-03-18,19,26.81,0,0.46927225270817896,2881,0.3,0.069022,0.067717,0.230072,1,N,Y,0.0094,0.7721016666666667,-200.0
USAC,CALL,17.5,2022-03-18,19,17.35,0.12529999,0.2605758049036274,1823,0.33,0.373617,0.365203,1.132174,na,N,na,0.0189,0.11942424242424234,-60.0
USB,CALL,57.5,2022-03-18,19,57.34,0.033299997,0.2606283780133801,1716,1.49,1.356859,1.364431,0.915725,46,N,N,0.0259,0.08681543624161074,-8.3916
USB,CALL,60.0,2022-03-18,19,57.34,0.033299997,0.2606283780133801,5764,0.48,0.489678,0.485108,1.020162,46,N,N,0.008,0.015402083333333356,-13.3333
USB,CALL,62.5,2022-03-18,19,57.34,0.033299997,0.2606283780133801,6869,0.13,0.127325,0.12876,0.990461,46,N,N,0.0021,0.015057692307692314,-60.0
USB,PUT,50.0,2022-03-18,19,57.34,0.033299997,0.2606283780133801,5351,0.22,0.008689,0.009771,0.044414,46,N,N,0.0044,0.9580454545454546,-15.0
USB,PUT,52.5,2022-03-18,19,57.34,0.033299997,0.2606283780133801,3391,0.38,0.08732,0.088772,0.23361,46,N,N,0.0072,0.7683,-14.2857
USB,PUT,55.0,2022-03-18,19,57.34,0.033299997,0.2606283780133801,1257,0.79,0.42298,0.440487,0.557579,46,N,N,0.0144,0.45350189873417723,-10.6667
USB,PUT,57.5,2022-03-18,19,57.34,0.033299997,0.2606283780133801,3655,1.77,1.371756,1.372209,0.77526,46,N,N,0.0308,0.2248686440677966,-22.6415
USB,PUT,60.0,2022-03-18,19,57.34,0.033299997,0.2606283780133801,5441,3.2,3.022575,3.0103,0.944555,46,N,N,0.0533,0.05736328125000009,-6.4516
USFD,CALL,40.0,2022-03-18,19,39.3,0,0.33327537974621024,1865,1.1,0.954822,0.932385,0.86802,na,N,na,0.0275,0.14217863636363645,-20.0
USFD,CALL,40.0,2022-04-14,46,39.3,0,0.33327537974621024,11491,1.95,1.678879,1.658491,0.860964,na,N,na,0.0488,0.14426410256410255,-10.8108
USO,CALL,68.0,2022-03-11,12,65.8,0,0.32812874319909346,2293,1.47,0.753486,0.76096,0.51766,na,N,na,0.0216,0.4848823129251701,-23.6641
USO,CALL,71.0,2022-03-11,12,65.8,0,0.32812874319909346,1008,0.8,0.178785,0.205845,0.257307,na,N,na,0.0113,0.75960625,-28.5714
USO,CALL,46.0,2022-03-18,19,65.8,0,0.32812874319909346,2064,19.8,19.93151,19.931511,1.006642,na,N,na,0.4304,0.0066419444444444035,-1.0152
USO,CALL,50.0,2022-03-18,19,65.8,0,0.32812874319909346,1214,15.83,15.942946,15.943044,1.007141,na,N,na,0.3166,0.007138029058749194,-4.8544
USO,CALL,55.0,2022-03-18,19,65.8,0,0.32812874319909346,3431,10.98,10.965598,10.968148,0.998921,na,N,na,0.1996,0.0011955373406193786,-2.3041
USO,CALL,56.0,2022-03-18,19,65.8,0,0.32812874319909346,5243,9.98,9.979146,9.982381,1.000239,na,N,na,0.1782,0.00016207414829659813,-2.5381
USO,CALL,57.0,2022-03-18,19,65.8,0,0.32812874319909346,7467,9.05,8.992693,9.006382,0.99518,na,N,na,0.1588,0.005575966850828835,-4.5198
USO,CALL,58.0,2022-03-18,19,65.8,0,0.32812874319909346,1746,8.23,8.046191,8.04533,0.977666,na,N,na,0.1419,0.02238633049817744,-3.0864
USO,CALL,60.0,2022-03-18,19,65.8,0,0.32812874319909346,4947,6.55,6.177729,6.199622,0.946507,na,N,na,0.1092,0.055164045801526694,-4.6875
USO,CALL,61.0,2022-03-18,19,65.8,0,0.32812874319909346,1748,5.75,5.351761,5.332472,0.930741,na,N,na,0.0943,0.07093626086956523,-3.5398
USO,CALL,62.0,2022-03-18,19,65.8,0,0.32812874319909346,4429,5.03,4.525793,4.518019,0.89976,na,N,na,0.0811,0.10101272365805174,-3.0303
USO,CALL,63.0,2022-03-18,19,65.8,0,0.32812874319909346,1319,4.35,3.749473,3.769088,0.866457,na,N,na,0.069,0.13579758620689647,-4.7059
USO,CALL,64.0,2022-03-18,19,65.8,0,0.32812874319909346,1043,3.72,3.127892,3.087521,0.840831,na,N,na,0.0581,0.16459502688172042,-4.1096
USO,CALL,65.0,2022-03-18,19,65.8,0,0.32812874319909346,3744,3.18,2.50631,2.479258,0.788148,na,N,na,0.0489,0.21610566037735848,-4.8387
USO,CALL,66.0,2022-03-18,19,65.8,0,0.32812874319909346,1072,2.71,1.933807,1.96088,0.723572,na,N,na,0.0411,0.2814230627306273,-2.6217
USO,CALL,67.0,2022-03-18,19,65.8,0,0.32812874319909346,16094,2.25,1.557615,1.519417,0.692274,na,N,na,0.0336,0.3162151111111111,-4.5455
USO,CALL,68.0,2022-03-18,19,65.8,0,0.32812874319909346,3540,1.89,1.181424,1.152107,0.625092,na,N,na,0.0278,0.38266375661375657,-6.5574
USO,CALL,69.0,2022-03-18,19,65.8,0,0.32812874319909346,37313,1.61,0.807185,0.853896,0.53037,na,N,na,0.0233,0.48413633540372675,-7.0968
USO,CALL,70.0,2022-03-18,19,65.8,0,0.32812874319909346,6137,1.35,0.635591,0.620351,0.470808,na,N,na,0.0193,0.5348362962962963,-6.1069
USO,CALL,71.0,2022-03-18,19,65.8,0,0.32812874319909346,1064,1.13,0.463997,0.443815,0.410617,na,N,na,0.0159,0.5983132743362831,-4.5455
USO,CALL,72.0,2022-03-18,19,65.8,0,0.32812874319909346,2733,0.97,0.292403,0.310696,0.320305,na,N,na,0.0135,0.6891242268041237,-7.5269
USO,CALL,73.0,2022-03-18,19,65.8,0,0.32812874319909346,1449,0.82,0.198524,0.212788,0.259498,na,N,na,0.0112,0.7492000000000001,-10.2564
USO,CALL,75.0,2022-03-18,19,65.8,0,0.32812874319909346,3092,0.61,0.089281,0.09344,0.153181,na,N,na,0.0081,0.8502286885245901,-12.2807
USO,CALL,80.0,2022-03-18,19,65.8,0,0.32812874319909346,2966,0.35,0.003296,0.008255,0.023586,na,N,na,0.0044,0.9834985714285713,-22.5806
USO,CALL,49.0,2022-04-14,46,65.8,0,0.32812874319909346,11518,17.05,17.141826,17.148247,1.005762,na,N,na,0.348,0.005573988269794667,-4.8048
USO,CALL,50.0,2022-04-14,46,65.8,0,0.32812874319909346,4012,16.02,16.159315,16.162368,1.008887,na,N,na,0.3204,0.008791604244694164,-4.7923
USO,CALL,57.0,2022-04-14,46,65.8,0,0.32812874319909346,2302,9.88,9.492007,9.523655,0.963933,na,N,na,0.1733,0.0376689271255062,-3.6082
USO,CALL,60.0,2022-04-14,46,65.8,0,0.32812874319909346,1945,7.5,7.023808,7.012921,0.936508,na,N,na,0.125,0.06421806666666666,-4.0816
USO,CALL,62.0,2022-04-14,46,65.8,0,0.32812874319909346,1957,6.28,5.556076,5.538624,0.884726,na,N,na,0.1013,0.1166640127388535,-5.7377
USO,CALL,64.0,2022-04-14,46,65.8,0,0.32812874319909346,1932,5.03,4.317605,4.261614,0.858371,na,N,na,0.0786,0.14719493041749507,-5.102
USO,CALL,65.0,2022-04-14,46,65.8,0,0.32812874319909346,3476,4.45,3.698369,3.696576,0.831094,na,N,na,0.0685,0.16910730337078655,-4.5977
USO,CALL,66.0,2022-04-14,46,65.8,0,0.32812874319909346,1596,3.9,3.128012,3.180154,0.815424,na,N,na,0.0591,0.1912607692307692,-5.2632
USO,CALL,70.0,2022-04-14,46,65.8,0,0.32812874319909346,7721,2.46,1.628644,1.628633,0.66205,na,N,na,0.0351,0.3379518292682927,-6.3025
